latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight
15.52609,73.99277,300.36,0.39,0.36,2026-09-21,2049,N,VIIRS,n,2.0NRT,281.17,0.6,N
15.65868,73.98865,312.11,0.39,0.36,2026-09-21,2049,N,VIIRS,n,2.0NRT,285.12,1.02,N
19.78558,79.147,305.7,0.48,0.4,2026-09-21,2049,N,VIIRS,n,2.0NRT,289.22,1.07,N
19.80169,78.86482,303.15,0.46,0.39,2026-09-21,2049,N,VIIRS,n,2.0NRT,288.33,0.61,N
20.35414,72.95067,309.07,0.44,0.38,2026-09-21,2049,N,VIIRS,n,2.0NRT,289.81,0.79,N
20.35443,72.94792,306.15,0.44,0.38,2026-09-21,2049,N,VIIRS,n,2.0NRT,289.45,0.84,N
20.35766,72.95123,310.65,0.44,0.38,2026-09-21,2049,N,VIIRS,n,2.0NRT,290.01,0.79,N
20.35795,72.94849,309.85,0.44,0.38,2026-09-21,2049,N,VIIRS,n,2.0NRT,289.73,0.84,N
20.69692,78.63698,305.62,0.44,0.38,2026-09-21,2049,N,VIIRS,n,2.0NRT,290.95,1.1,N
20.70339,78.62085,312.4,0.44,0.38,2026-09-21,2049,N,VIIRS,n,2.0NRT,291.01,1.61,N
20.7069,78.62156,325.66,0.44,0.38,2026-09-21,2049,N,VIIRS,n,2.0NRT,290.77,1.61,N
21.01187,75.8149,316.41,0.38,0.36,2026-09-21,2049,N,VIIRS,n,2.0NRT,288.16,0.61,N
21.10304,72.63538,334.32,0.46,0.39,2026-09-21,2049,N,VIIRS,n,2.0NRT,292.42,9.1,N
21.10542,72.64474,342.32,0.46,0.39,2026-09-21,2049,N,VIIRS,n,2.0NRT,292.16,9.88,N
21.10902,72.6453,307.95,0.46,0.39,2026-09-21,2049,N,VIIRS,n,2.0NRT,291.53,3.02,N
21.11024,72.63653,311.6,0.46,0.39,2026-09-21,2049,N,VIIRS,n,2.0NRT,291.93,3.97,N
21.11085,72.63213,325.55,0.46,0.39,2026-09-21,2049,N,VIIRS,n,2.0NRT,291.47,3.7,N
21.24086,79.23096,304.8,0.46,0.39,2026-09-21,2049,N,VIIRS,n,2.0NRT,288.58,0.74,N
21.24602,79.22286,309.36,0.46,0.39,2026-09-21,2049,N,VIIRS,n,2.0NRT,288.53,1.97,N
21.24838,79.20966,312.23,0.46,0.39,2026-09-21,2049,N,VIIRS,n,2.0NRT,286.42,1.31,N
21.33566,78.9663,308,0.45,0.39,2026-09-21,2049,N,VIIRS,n,2.0NRT,290.24,1.03,N
21.33846,78.97131,305.76,0.45,0.39,2026-09-21,2049,N,VIIRS,n,2.0NRT,290.13,0.7,N
22.31075,69.71478,300.84,0.45,0.47,2026-09-21,2049,N,VIIRS,n,2.0NRT,284.03,1.05,N
22.43015,69.83142,300.53,0.45,0.47,2026-09-21,2049,N,VIIRS,n,2.0NRT,280.47,0.33,N
20.3036,96.88702,330.39,0.37,0.58,2026-09-22,618,N,VIIRS,n,2.0NRT,291.18,1.85,D
25.35482,97.29365,341.33,0.55,0.51,2026-09-22,620,N,VIIRS,n,2.0NRT,294.19,9.92,D
8.0028,81.44696,336.59,0.44,0.39,2026-09-22,756,N,VIIRS,n,2.0NRT,298.11,4.18,D
8.02844,81.08794,330.3,0.46,0.39,2026-09-22,756,N,VIIRS,l,2.0NRT,297.67,8.55,D
8.07158,81.05231,331.2,0.46,0.39,2026-09-22,756,N,VIIRS,l,2.0NRT,295.48,4.91,D
8.09478,81.03574,334.95,0.46,0.39,2026-09-22,756,N,VIIRS,n,2.0NRT,296.78,2.7,D
8.12774,80.98756,331.57,0.46,0.39,2026-09-22,756,N,VIIRS,n,2.0NRT,295.33,2.74,D
8.12842,80.99175,333.74,0.46,0.39,2026-09-22,756,N,VIIRS,n,2.0NRT,295.28,3.64,D
8.17802,80.62557,335.98,0.48,0.4,2026-09-22,756,N,VIIRS,n,2.0NRT,295.36,4.29,D
8.22173,80.66302,330,0.48,0.4,2026-09-22,756,N,VIIRS,l,2.0NRT,296.82,7.72,D
8.305,81.28033,332.33,0.45,0.39,2026-09-22,756,N,VIIRS,l,2.0NRT,296.59,2.76,D
8.34913,80.69286,331.38,0.48,0.4,2026-09-22,756,N,VIIRS,n,2.0NRT,289.67,3.11,D
8.49269,80.18095,330.88,0.5,0.41,2026-09-22,756,N,VIIRS,l,2.0NRT,296.05,4.59,D
8.53969,80.62257,332.83,0.48,0.4,2026-09-22,756,N,VIIRS,l,2.0NRT,295,6.69,D
8.55172,77.81528,350.32,0.47,0.47,2026-09-22,756,N,VIIRS,n,2.0NRT,299.89,10.65,D
8.60402,77.96516,330.04,0.46,0.47,2026-09-22,756,N,VIIRS,n,2.0NRT,297.13,1.5,D
8.67719,77.4745,331.29,0.49,0.48,2026-09-22,756,N,VIIRS,n,2.0NRT,291.27,2.92,D
8.8697,80.79491,336.46,0.46,0.39,2026-09-22,756,N,VIIRS,l,2.0NRT,293.15,7.48,D
8.95788,80.8327,331.52,0.46,0.39,2026-09-22,756,N,VIIRS,l,2.0NRT,298.75,5.36,D
9.12537,77.64301,335.21,0.47,0.48,2026-09-22,756,N,VIIRS,n,2.0NRT,299.01,3.18,D
9.39717,80.47816,335.76,0.47,0.4,2026-09-22,756,N,VIIRS,n,2.0NRT,296.83,2.49,D
9.40082,80.47755,334.06,0.47,0.4,2026-09-22,756,N,VIIRS,l,2.0NRT,295.89,2.49,D
9.41835,78.65449,342.61,0.4,0.44,2026-09-22,756,N,VIIRS,n,2.0NRT,293.57,2.66,D
9.46286,80.46727,331.92,0.47,0.4,2026-09-22,756,N,VIIRS,l,2.0NRT,297.95,4.18,D
9.57274,78.57926,338.7,0.4,0.44,2026-09-22,756,N,VIIRS,n,2.0NRT,295.12,2.85,D
10.96626,77.76252,333.77,0.43,0.46,2026-09-22,756,N,VIIRS,n,2.0NRT,294.84,2.89,D
14.63489,75.59111,334.29,0.51,0.5,2026-09-22,758,N,VIIRS,n,2.0NRT,297.49,5.39,D
14.86724,75.62377,334.3,0.51,0.49,2026-09-22,758,N,VIIRS,n,2.0NRT,297.95,6.56,D
21.80369,75.58145,332.35,0.39,0.44,2026-09-22,801,N,VIIRS,n,2.0NRT,298.01,2.7,D
22.04179,83.72925,329.56,0.44,0.38,2026-09-22,801,N,VIIRS,n,2.0NRT,287.54,6.7,D
22.32229,82.59002,332.73,0.41,0.37,2026-09-22,801,N,VIIRS,n,2.0NRT,287.3,2.58,D
22.35773,82.30088,334.49,0.4,0.37,2026-09-22,801,N,VIIRS,n,2.0NRT,295.16,5.83,D
22.35829,82.30475,338.12,0.4,0.37,2026-09-22,801,N,VIIRS,n,2.0NRT,298.11,5.83,D
23.1648,82.34029,330.31,0.4,0.37,2026-09-22,801,N,VIIRS,n,2.0NRT,292.31,3.28,D
23.19924,69.42709,338.94,0.43,0.62,2026-09-22,801,N,VIIRS,n,2.0NRT,298.54,5.34,D
23.20078,69.42857,344.69,0.43,0.62,2026-09-22,801,N,VIIRS,n,2.0NRT,297.99,5.07,D
23.78018,86.21159,341.77,0.41,0.45,2026-09-22,801,N,VIIRS,n,2.0NRT,295.28,6.74,D
23.80193,86.32452,339.05,0.42,0.45,2026-09-22,801,N,VIIRS,n,2.0NRT,294.9,4.92,D
23.8024,86.32857,340.54,0.42,0.45,2026-09-22,801,N,VIIRS,n,2.0NRT,295.86,4.92,D
23.80289,86.33267,337.64,0.42,0.45,2026-09-22,801,N,VIIRS,n,2.0NRT,295.46,6.61,D
25.60174,81.36993,334,0.4,0.37,2026-09-22,801,N,VIIRS,n,2.0NRT,296.12,2.8,D
26.42662,80.35898,344.56,0.39,0.36,2026-09-22,801,N,VIIRS,n,2.0NRT,299.96,3.8,D
25.23334,68.32078,332.3,0.46,0.63,2026-09-22,803,N,VIIRS,l,2.0NRT,305.65,6.22,D
26.89217,68.18492,336.39,0.43,0.62,2026-09-22,803,N,VIIRS,l,2.0NRT,307.72,4.68,D
27.11756,81.2395,349.55,0.4,0.37,2026-09-22,803,N,VIIRS,n,2.0NRT,299.07,9.22,D
27.33532,68.48615,342.66,0.4,0.6,2026-09-22,803,N,VIIRS,n,2.0NRT,303.07,5.21,D
27.58412,69.36333,350.55,0.35,0.57,2026-09-22,803,N,VIIRS,n,2.0NRT,308.01,4.08,D
27.58669,77.46663,339.9,0.41,0.37,2026-09-22,803,N,VIIRS,n,2.0NRT,301.39,4.5,D
27.98707,77.80803,336.38,0.4,0.37,2026-09-22,803,N,VIIRS,n,2.0NRT,303.35,2.81,D
28.04023,74.92174,344.45,0.5,0.41,2026-09-22,803,N,VIIRS,n,2.0NRT,313.21,5.98,D
28.05223,69.36979,337.47,0.34,0.56,2026-09-22,803,N,VIIRS,n,2.0NRT,307.18,4.64,D
28.08182,77.72206,339.87,0.4,0.37,2026-09-22,803,N,VIIRS,n,2.0NRT,300.47,4.38,D
28.10137,77.60917,333.83,0.4,0.37,2026-09-22,803,N,VIIRS,n,2.0NRT,301.8,2.59,D
28.1074,77.62468,334,0.4,0.37,2026-09-22,803,N,VIIRS,n,2.0NRT,302.67,4.15,D
28.36004,78.75585,330.25,0.39,0.36,2026-09-22,803,N,VIIRS,n,2.0NRT,298.61,2.71,D
28.63026,77.77587,331.87,0.4,0.37,2026-09-22,803,N,VIIRS,l,2.0NRT,303.28,1.76,D
28.63658,78.55211,338.31,0.39,0.36,2026-09-22,803,N,VIIRS,n,2.0NRT,298.65,4.28,D
28.64143,80.14547,332.49,0.39,0.36,2026-09-22,803,N,VIIRS,n,2.0NRT,298.66,2.43,D
29.13253,75.77234,334.64,0.45,0.39,2026-09-22,803,N,VIIRS,l,2.0NRT,308.7,4.2,D
29.24799,75.70438,331.18,0.45,0.39,2026-09-22,803,N,VIIRS,l,2.0NRT,304.41,2.5,D
29.25152,75.70355,346.86,0.45,0.39,2026-09-22,803,N,VIIRS,n,2.0NRT,305.15,7,D
29.42909,70.46368,336.79,0.55,0.51,2026-09-22,803,N,VIIRS,n,2.0NRT,304.1,1.87,D
29.4739,73.08758,334.57,0.39,0.44,2026-09-22,803,N,VIIRS,n,2.0NRT,307.49,2.04,D
30.22848,76.19668,340.79,0.42,0.38,2026-09-22,803,N,VIIRS,n,2.0NRT,305.92,28.31,D
30.48473,73.68171,341.75,0.53,0.42,2026-09-22,803,N,VIIRS,n,2.0NRT,302.61,11.86,D
30.60375,76.83249,332.38,0.4,0.37,2026-09-22,803,N,VIIRS,n,2.0NRT,304.75,2.63,D
30.86281,71.99939,330.56,0.42,0.45,2026-09-22,803,N,VIIRS,n,2.0NRT,301.56,4.01,D
30.86372,72.00377,340.91,0.42,0.45,2026-09-22,803,N,VIIRS,n,2.0NRT,301.06,5.58,D
30.99695,74.21501,334.6,0.49,0.4,2026-09-22,803,N,VIIRS,n,2.0NRT,301.83,3.52,D
31.0038,74.24319,334.4,0.49,0.4,2026-09-22,803,N,VIIRS,n,2.0NRT,300.92,3.82,D
31.00626,74.24451,333.72,0.49,0.4,2026-09-22,803,N,VIIRS,n,2.0NRT,300.68,4.6,D
31.00747,74.24226,331.45,0.49,0.4,2026-09-22,803,N,VIIRS,n,2.0NRT,299.18,3.82,D
31.28773,73.37688,335.51,0.53,0.42,2026-09-22,803,N,VIIRS,n,2.0NRT,301.22,4.65,D
31.28872,73.37511,336.23,0.53,0.42,2026-09-22,803,N,VIIRS,n,2.0NRT,300.26,3.24,D
31.53741,74.82207,332.6,0.45,0.39,2026-09-22,803,N,VIIRS,n,2.0NRT,299.97,4.53,D
31.70579,72.20126,330.24,0.4,0.44,2026-09-22,803,N,VIIRS,n,2.0NRT,299.62,2.21,D
31.74397,72.28693,334.9,0.39,0.44,2026-09-22,803,N,VIIRS,n,2.0NRT,299.6,3.49,D
31.79421,74.94135,335.93,0.45,0.39,2026-09-22,803,N,VIIRS,n,2.0NRT,301.72,3.13,D
31.79432,73.67976,333.72,0.5,0.41,2026-09-22,803,N,VIIRS,n,2.0NRT,299.9,7.82,D
31.84063,74.64835,333.51,0.46,0.39,2026-09-22,803,N,VIIRS,n,2.0NRT,299.96,3.58,D
26.88991,68.18716,332.22,0.63,0.72,2026-09-22,941,N,VIIRS,n,2.0NRT,304.11,4.75,D
26.89386,68.18821,333.21,0.63,0.72,2026-09-22,941,N,VIIRS,n,2.0NRT,303.01,5.79,D
27.98626,68.9976,332.69,0.72,0.76,2026-09-22,941,N,VIIRS,l,2.0NRT,302.95,5.01,D
27.9891,68.99803,330.85,0.72,0.76,2026-09-22,941,N,VIIRS,l,2.0NRT,303.04,4.5,D
21.59173,96.22749,302.17,0.38,0.58,2026-09-22,1845,N,VIIRS,n,2.0NRT,279.76,1.12,N
26.64145,79.47942,319.19,0.43,0.38,2026-09-22,2025,N,VIIRS,n,2.0NRT,291.62,1.69,N
26.75866,83.19894,309.24,0.39,0.36,2026-09-22,2025,N,VIIRS,n,2.0NRT,286.63,1.31,N
26.76047,83.19804,306.88,0.39,0.36,2026-09-22,2025,N,VIIRS,n,2.0NRT,286.82,0.83,N
28.0516,69.36469,316.38,0.54,0.68,2026-09-22,2025,N,VIIRS,n,2.0NRT,295.49,2.05,N
28.34573,77.25457,307.19,0.56,0.43,2026-09-22,2025,N,VIIRS,n,2.0NRT,296.66,1.32,N
28.71062,76.85635,311.54,0.39,0.44,2026-09-22,2025,N,VIIRS,n,2.0NRT,296.58,1.55,N
28.74325,76.92624,307.83,0.39,0.44,2026-09-22,2025,N,VIIRS,n,2.0NRT,295.76,0.85,N
28.77306,76.69802,308.73,0.4,0.44,2026-09-22,2025,N,VIIRS,n,2.0NRT,296.21,1.49,N
28.78234,76.94443,305.6,0.39,0.44,2026-09-22,2025,N,VIIRS,n,2.0NRT,295.45,0.47,N
29.22342,88.34969,297.98,0.38,0.44,2026-09-22,2025,N,VIIRS,n,2.0NRT,279.96,1.12,N
29.26401,91.92612,295.54,0.61,0.54,2026-09-22,2025,N,VIIRS,n,2.0NRT,281.66,2.19,N
29.37544,91.15176,302.52,0.55,0.51,2026-09-22,2025,N,VIIRS,n,2.0NRT,280.66,1.18,N
30.44558,70.56552,308.84,0.48,0.65,2026-09-22,2025,N,VIIRS,n,2.0NRT,296.23,1.04,N
30.44672,70.56696,307.53,0.48,0.65,2026-09-22,2025,N,VIIRS,n,2.0NRT,296.29,1.44,N
31.26024,76.9229,301.2,0.42,0.45,2026-09-22,2025,N,VIIRS,n,2.0NRT,291.08,0.53,N
31.76685,70.10566,306.26,0.53,0.67,2026-09-22,2025,N,VIIRS,n,2.0NRT,294.36,1.05,N
32.57794,72.56316,306.83,0.39,0.59,2026-09-22,2025,N,VIIRS,n,2.0NRT,296.3,1.61,N
32.71809,72.77307,304.02,0.38,0.58,2026-09-22,2025,N,VIIRS,n,2.0NRT,293.83,0.64,N
32.71864,72.77487,305.79,0.38,0.58,2026-09-22,2025,N,VIIRS,n,2.0NRT,293.89,0.72,N
32.89011,71.61549,308.8,0.44,0.62,2026-09-22,2025,N,VIIRS,n,2.0NRT,296.2,1.82,N
33.29749,71.18302,307.82,0.47,0.64,2026-09-22,2025,N,VIIRS,n,2.0NRT,293.32,0.87,N
33.68959,72.7111,307.33,0.39,0.59,2026-09-22,2025,N,VIIRS,n,2.0NRT,293.53,0.94,N
20.96889,85.15355,300.09,0.53,0.42,2026-09-22,2027,N,VIIRS,n,2.0NRT,271.28,2.45,N
21.10015,72.6332,307.73,0.57,0.52,2026-09-22,2027,N,VIIRS,n,2.0NRT,288.72,2.35,N
21.10248,72.64541,320.62,0.57,0.52,2026-09-22,2027,N,VIIRS,n,2.0NRT,288.08,7.03,N
21.10367,72.63429,332.03,0.57,0.52,2026-09-22,2027,N,VIIRS,n,2.0NRT,289.54,3.45,N
21.10369,72.64491,345.87,0.57,0.52,2026-09-22,2027,N,VIIRS,n,2.0NRT,288.23,6.98,N
21.10496,72.63382,329.1,0.57,0.52,2026-09-22,2027,N,VIIRS,n,2.0NRT,289.2,5.2,N
21.10729,72.64602,341.41,0.57,0.52,2026-09-22,2027,N,VIIRS,n,2.0NRT,289.97,7.03,N
21.10849,72.63493,306.75,0.57,0.52,2026-09-22,2027,N,VIIRS,n,2.0NRT,289.71,3.45,N
21.10849,72.6455,316.98,0.57,0.52,2026-09-22,2027,N,VIIRS,n,2.0NRT,289.89,6.98,N
21.10977,72.63442,311.94,0.57,0.52,2026-09-22,2027,N,VIIRS,n,2.0NRT,290.06,5.2,N
21.27147,72.86965,312.24,0.55,0.51,2026-09-22,2027,N,VIIRS,n,2.0NRT,288.69,1.5,N
21.27164,72.87063,310.97,0.55,0.51,2026-09-22,2027,N,VIIRS,n,2.0NRT,288.73,2.06,N
21.98676,83.23273,295.01,0.42,0.38,2026-09-22,2027,N,VIIRS,n,2.0NRT,264.67,0.7,N
22.35647,82.30317,310.67,0.4,0.37,2026-09-22,2027,N,VIIRS,n,2.0NRT,272.25,1.53,N
22.35982,82.30381,320.8,0.4,0.37,2026-09-22,2027,N,VIIRS,n,2.0NRT,273.83,1.67,N
22.36046,82.29998,305.73,0.4,0.37,2026-09-22,2027,N,VIIRS,n,2.0NRT,272.53,1.5,N
22.41708,69.0388,306.2,0.5,0.66,2026-09-22,2027,N,VIIRS,n,2.0NRT,293.27,1.82,N
22.41736,69.03574,306.01,0.5,0.66,2026-09-22,2027,N,VIIRS,n,2.0NRT,293.19,1.64,N
22.78658,86.20712,298.92,0.57,0.43,2026-09-22,2027,N,VIIRS,n,2.0NRT,278.65,0.99,N
22.78762,86.20168,300.24,0.57,0.43,2026-09-22,2027,N,VIIRS,n,2.0NRT,280.39,1.17,N
22.78867,86.19625,301.51,0.56,0.43,2026-09-22,2027,N,VIIRS,n,2.0NRT,281.03,1.17,N
22.79051,86.20804,298.83,0.57,0.43,2026-09-22,2027,N,VIIRS,n,2.0NRT,277.59,0.86,N
23.51768,87.27235,299.68,0.42,0.45,2026-09-22,2027,N,VIIRS,n,2.0NRT,279.55,0.76,N
23.6628,87.15627,307.88,0.41,0.45,2026-09-22,2027,N,VIIRS,n,2.0NRT,279.35,1.38,N
23.6636,87.15228,301.85,0.41,0.45,2026-09-22,2027,N,VIIRS,n,2.0NRT,278.98,1.14,N
23.6661,87.1612,301.87,0.41,0.45,2026-09-22,2027,N,VIIRS,n,2.0NRT,279.11,1.38,N
23.66947,86.93599,302.5,0.4,0.44,2026-09-22,2027,N,VIIRS,n,2.0NRT,280.48,0.82,N
24.11636,86.85889,299.53,0.39,0.44,2026-09-22,2027,N,VIIRS,n,2.0NRT,270.6,0.8,N
24.18069,82.64651,297.66,0.39,0.36,2026-09-22,2027,N,VIIRS,n,2.0NRT,276.61,0.63,N
24.18209,82.65876,299.72,0.39,0.37,2026-09-22,2027,N,VIIRS,n,2.0NRT,276.35,0.73,N
24.19646,82.71751,311.08,0.4,0.37,2026-09-22,2027,N,VIIRS,n,2.0NRT,277.44,1.22,N
24.20443,82.7112,300.78,0.4,0.37,2026-09-22,2027,N,VIIRS,n,2.0NRT,278.2,1.2,N
24.66031,74.63074,305.94,0.47,0.48,2026-09-22,2027,N,VIIRS,n,2.0NRT,295.88,2.32,N
24.7647,74.60931,311.15,0.48,0.48,2026-09-22,2027,N,VIIRS,n,2.0NRT,296.9,2.7,N
24.92181,84.15652,302.72,0.43,0.38,2026-09-22,2027,N,VIIRS,n,2.0NRT,279.74,0.37,N
25.391,68.58163,306.12,0.57,0.69,2026-09-22,2027,N,VIIRS,n,2.0NRT,295.52,0.72,N
25.94327,72.18935,310.22,0.35,0.56,2026-09-22,2027,N,VIIRS,n,2.0NRT,297.64,1.12,N
26.09462,68.87559,307.65,0.56,0.69,2026-09-22,2027,N,VIIRS,n,2.0NRT,296.88,1.38,N
12.74701,77.62012,299.29,0.39,0.36,2026-09-22,2029,N,VIIRS,n,2.0NRT,274.23,0.68,N
15.65808,73.98932,297.62,0.4,0.44,2026-09-22,2029,N,VIIRS,n,2.0NRT,268.67,0.64,N
18.80264,74.26019,317.29,0.42,0.45,2026-09-22,2029,N,VIIRS,n,2.0NRT,286.21,1.87,N
19.36975,71.35487,310.15,0.33,0.55,2026-09-22,2029,N,VIIRS,n,2.0NRT,278.98,2.82,N
19.37009,71.3517,351.96,0.33,0.55,2026-09-22,2029,N,VIIRS,n,2.0NRT,280.3,2.82,N
8.67101,77.99467,304.96,0.38,0.36,2026-09-22,2032,N,VIIRS,n,2.0NRT,286.8,0.38,N
11.26881,80.00273,309.18,0.41,0.37,2026-09-22,2032,N,VIIRS,n,2.0NRT,279.39,1.15,N
31.76846,70.10887,308.6,0.43,0.62,2026-09-22,2205,N,VIIRS,n,2.0NRT,295.06,0.71,N
33.29491,71.18903,304.21,0.45,0.63,2026-09-22,2205,N,VIIRS,n,2.0NRT,292.88,0.86,N
33.29517,71.1871,316.95,0.45,0.63,2026-09-22,2205,N,VIIRS,n,2.0NRT,293.26,1.72,N
33.29622,71.18422,304.37,0.45,0.63,2026-09-22,2205,N,VIIRS,n,2.0NRT,293.11,1.25,N
33.80107,72.09988,303.47,0.49,0.65,2026-09-22,2205,N,VIIRS,n,2.0NRT,292.52,0.65,N
22.31283,69.86509,304.07,0.68,0.74,2026-09-22,2208,N,VIIRS,n,2.0NRT,290.99,1.04,N
22.314,69.86107,307.6,0.68,0.74,2026-09-22,2208,N,VIIRS,n,2.0NRT,290.97,0.7,N
22.41537,69.03992,305.74,0.6,0.71,2026-09-22,2208,N,VIIRS,n,2.0NRT,293.04,1.23,N
22.41594,69.03984,305.93,0.6,0.71,2026-09-22,2208,N,VIIRS,n,2.0NRT,292.8,1.22,N
25.3863,68.5815,310.56,0.49,0.65,2026-09-22,2208,N,VIIRS,n,2.0NRT,295.96,1.82,N
25.38899,68.58594,314.84,0.49,0.65,2026-09-22,2208,N,VIIRS,n,2.0NRT,295.68,1.73,N
28.04985,69.37116,316.96,0.47,0.64,2026-09-22,2208,N,VIIRS,n,2.0NRT,296.1,2.86,N
28.05444,69.36882,318.04,0.47,0.64,2026-09-22,2208,N,VIIRS,n,2.0NRT,297.18,2.22,N
