id,latitude,longitude,brightness,bright_t31,acq_date,acq_time,frp,confidence,confidence_normalized,daynight,satellite,instrument,stream_type,state,region_code,in_industrial_zone,distance_to_industry_meters,nearest_facility_name,nearest_facility_type,osm_id,spatial_context,proximity_risk_factor,cluster_id,persistence_ratio,active_days_count,total_window_days,is_anomaly_spike,thermal_contrast,label,label_name,label_source,label_confidence,label_date,source_reference,reviewer,review_notes,risk_score,risk_level,incident_classification,action_code
67,22.9311,69.69724,306.28,294.03,2026-08-25,2112,1.76,nominal,0.6,N,N20,VIIRS,historical,Gujarat,WEST_GUJARAT,False,513.7,Unnamed Industrial Facility,general_industry,way/1002375165,NEARBY_INDUSTRIAL_BUFFER,0.8,CLUSTER_012,0.083,4,48,False,12.25,,UNLABELED,UNVERIFIED,,,,,,45.0,MODERATE,RECURRING_INTERMITTENT_HEAT,ROUTINE_MONITORING
68,22.9338,69.70174,317.05,294.03,2026-08-25,2112,2.97,nominal,0.6,N,N20,VIIRS,historical,Gujarat,WEST_GUJARAT,False,123.7,Unnamed Industrial Facility,general_industry,way/1002375165,NEARBY_INDUSTRIAL_BUFFER,0.8,CLUSTER_012,0.083,4,48,False,23.02000000000004,,UNLABELED,UNVERIFIED,,,,,,45.0,MODERATE,RECURRING_INTERMITTENT_HEAT,ROUTINE_MONITORING
69,22.93445,69.69788,330.6,293.92,2026-08-25,2112,3.76,nominal,0.6,N,N20,VIIRS,historical,Gujarat,WEST_GUJARAT,False,468.2,Unnamed Industrial Facility,general_industry,way/1002375165,NEARBY_INDUSTRIAL_BUFFER,0.8,CLUSTER_012,0.083,4,48,False,36.68000000000001,,UNLABELED,UNVERIFIED,,,,,,45.0,MODERATE,RECURRING_INTERMITTENT_HEAT,ROUTINE_MONITORING
70,21.10113,72.63656,342.14,300.87,2026-08-26,0824,8.04,nominal,0.6,D,N20,VIIRS,historical,Gujarat,WEST_GUJARAT,False,13.8,ArcelorMittal Nippon Steel India,works,way/104647203,NEARBY_INDUSTRIAL_BUFFER,0.8,CLUSTER_009,0.229,11,48,False,41.26999999999998,,UNLABELED,UNVERIFIED,,,,,,60.35,HIGH,ABNORMAL_INDUSTRIAL_HEAT,PRIORITY_INSPECTION
71,21.10283,72.64758,339.05,302.09,2026-08-26,0824,11.92,nominal,0.6,D,N20,VIIRS,historical,Gujarat,WEST_GUJARAT,True,0.0,ArcelorMittal Nippon Steel India,works,way/104647203,INSIDE_INDUSTRIAL_ZONE,1.0,CLUSTER_009,0.229,11,48,False,36.960000000000036,,UNLABELED,UNVERIFIED,,,,,,60.35,HIGH,ABNORMAL_INDUSTRIAL_HEAT,PRIORITY_INSPECTION
72,21.10612,72.647,344.97,302.32,2026-08-26,0824,11.92,nominal,0.6,D,N20,VIIRS,historical,Gujarat,WEST_GUJARAT,True,0.0,ArcelorMittal Nippon Steel India,works,way/104647203,INSIDE_INDUSTRIAL_ZONE,1.0,CLUSTER_009,0.229,11,48,False,42.650000000000034,,UNLABELED,UNVERIFIED,,,,,,60.35,HIGH,ABNORMAL_INDUSTRIAL_HEAT,PRIORITY_INSPECTION
73,22.92799,70.10835,334.26,302.81,2026-08-26,0826,6.26,low,0.2,D,N20,VIIRS,historical,Gujarat,WEST_GUJARAT,False,31.3,Tuna-Tekra Container Terminal,port,way/361301736,NEARBY_INDUSTRIAL_BUFFER,0.8,CLUSTER_011,0.083,4,48,False,31.44999999999999,,UNLABELED,UNVERIFIED,,,,,,48.97,MODERATE,RECURRING_INTERMITTENT_HEAT,ROUTINE_MONITORING
74,23.93222,72.36194,322.77,280.0,2026-08-26,2051,1.69,nominal,0.6,N,N20,VIIRS,historical,Gujarat,WEST_GUJARAT,False,59.6,Unnamed Industrial Facility,general_industry,way/824252595,NEARBY_INDUSTRIAL_BUFFER,0.8,CLUSTER_023,0.021,1,48,False,42.76999999999998,,UNLABELED,UNVERIFIED,,,,,,44.91,MODERATE,RECURRING_INTERMITTENT_HEAT,ROUTINE_MONITORING
75,20.91049,71.45941,312.46,289.09,2026-08-26,2053,1.26,nominal,0.6,N,N20,VIIRS,historical,Gujarat,WEST_GUJARAT,True,0.0,Unnamed Industrial Facility,general_industry,way/169375800,INSIDE_INDUSTRIAL_ZONE,1.0,CLUSTER_008,0.083,4,48,False,23.370000000000005,,UNLABELED,UNVERIFIED,,,,,,45.06,MODERATE,RECURRING_INTERMITTENT_HEAT,ROUTINE_MONITORING
76,21.1065,72.64651,300.89,270.92,2026-08-26,2053,0.55,nominal,0.6,N,N20,VIIRS,historical,Gujarat,WEST_GUJARAT,True,0.0,ArcelorMittal Nippon Steel India,works,way/104647203,INSIDE_INDUSTRIAL_ZONE,1.0,CLUSTER_009,0.229,11,48,False,29.96999999999997,,UNLABELED,UNVERIFIED,,,,,,60.35,HIGH,ABNORMAL_INDUSTRIAL_HEAT,PRIORITY_INSPECTION
77,22.32085,69.8827,311.16,286.86,2026-08-26,2053,1.41,nominal,0.6,N,N20,VIIRS,historical,Gujarat,WEST_GUJARAT,True,0.0,Reliance Refinery,refinery,way/91585872,INSIDE_INDUSTRIAL_ZONE,1.0,CLUSTER_024,0.021,1,48,False,24.30000000000001,,UNLABELED,UNVERIFIED,,,,,,45.6,MODERATE,RECURRING_INTERMITTENT_HEAT,ROUTINE_MONITORING
78,22.32132,69.88142,317.54,287.39,2026-08-26,2053,1.49,nominal,0.6,N,N20,VIIRS,historical,Gujarat,WEST_GUJARAT,True,0.0,Reliance Refinery,refinery,way/91585872,INSIDE_INDUSTRIAL_ZONE,1.0,CLUSTER_024,0.021,1,48,False,30.150000000000034,,UNLABELED,UNVERIFIED,,,,,,45.6,MODERATE,RECURRING_INTERMITTENT_HEAT,ROUTINE_MONITORING
79,22.41633,69.0387,309.0,292.91,2026-08-26,2053,2.63,nominal,0.6,N,N20,VIIRS,historical,Gujarat,WEST_GUJARAT,True,0.0,Unnamed Industrial Facility,general_industry,way/1311235459,INSIDE_INDUSTRIAL_ZONE,1.0,CLUSTER_018,0.083,4,48,False,16.089999999999975,,UNLABELED,UNVERIFIED,,,,,,46.05,MODERATE,RECURRING_INTERMITTENT_HEAT,ROUTINE_MONITORING
80,23.31464,70.48708,307.11,293.75,2026-08-26,2053,1.62,nominal,0.6,N,N20,VIIRS,historical,Gujarat,WEST_GUJARAT,True,0.0,Unnamed Industrial Facility,general_industry,way/661955013,INSIDE_INDUSTRIAL_ZONE,1.0,CLUSTER_017,0.042,2,48,False,13.360000000000014,,UNLABELED,UNVERIFIED,,,,,,44.65,MODERATE,RECURRING_INTERMITTENT_HEAT,ROUTINE_MONITORING
81,23.31667,70.48634,308.92,294.09,2026-08-26,2053,1.21,nominal,0.6,N,N20,VIIRS,historical,Gujarat,WEST_GUJARAT,True,0.0,Unnamed Industrial Facility,general_industry,way/661955013,INSIDE_INDUSTRIAL_ZONE,1.0,CLUSTER_017,0.042,2,48,False,14.830000000000041,,UNLABELED,UNVERIFIED,,,,,,44.65,MODERATE,RECURRING_INTERMITTENT_HEAT,ROUTINE_MONITORING
82,21.11086,72.63392,297.67,269.91,2026-08-27,2034,0.95,nominal,0.6,N,N20,VIIRS,historical,Gujarat,WEST_GUJARAT,True,0.0,ArcelorMittal Nippon Steel India,works,way/104647203,INSIDE_INDUSTRIAL_ZONE,1.0,CLUSTER_009,0.229,11,48,False,27.75999999999999,,UNLABELED,UNVERIFIED,,,,,,60.35,HIGH,ABNORMAL_INDUSTRIAL_HEAT,PRIORITY_INSPECTION
83,23.11632,70.08329,303.57,288.7,2026-08-27,2034,1.73,nominal,0.6,N,N20,VIIRS,historical,Gujarat,WEST_GUJARAT,True,0.0,Unnamed Industrial Facility,general_industry,way/104495231,INSIDE_INDUSTRIAL_ZONE,1.0,CLUSTER_020,0.042,2,48,False,14.870000000000005,,UNLABELED,UNVERIFIED,,,,,,44.81,MODERATE,RECURRING_INTERMITTENT_HEAT,ROUTINE_MONITORING
84,20.91008,71.45858,304.73,291.81,2026-08-24,2036,1.97,nominal,0.6,N,N21,VIIRS,historical,Gujarat,WEST_GUJARAT,True,0.0,Unnamed Industrial Facility,general_industry,way/169375800,INSIDE_INDUSTRIAL_ZONE,1.0,CLUSTER_008,0.083,4,48,False,12.920000000000016,,UNLABELED,UNVERIFIED,,,,,,45.06,MODERATE,RECURRING_INTERMITTENT_HEAT,ROUTINE_MONITORING
85,21.1006,72.63942,303.78,284.69,2026-08-24,2036,6.84,nominal,0.6,N,N21,VIIRS,historical,Gujarat,WEST_GUJARAT,False,289.9,ArcelorMittal Nippon Steel India,works,way/104647203,NEARBY_INDUSTRIAL_BUFFER,0.8,CLUSTER_009,0.229,11,48,False,19.089999999999975,,UNLABELED,UNVERIFIED,,,,,,60.35,HIGH,ABNORMAL_INDUSTRIAL_HEAT,PRIORITY_INSPECTION
86,21.1012,72.63512,343.9,286.91,2026-08-24,2036,6.84,nominal,0.6,N,N21,VIIRS,historical,Gujarat,WEST_GUJARAT,False,50.8,ArcelorMittal Nippon Steel India,works,way/104647203,NEARBY_INDUSTRIAL_BUFFER,0.8,CLUSTER_009,0.229,11,48,False,56.98999999999995,,UNLABELED,UNVERIFIED,,,,,,60.35,HIGH,ABNORMAL_INDUSTRIAL_HEAT,PRIORITY_INSPECTION
87,21.10295,72.64854,306.06,287.19,2026-08-24,2036,5.21,nominal,0.6,N,N21,VIIRS,historical,Gujarat,WEST_GUJARAT,True,0.0,ArcelorMittal Nippon Steel India,works,way/104647203,INSIDE_INDUSTRIAL_ZONE,1.0,CLUSTER_009,0.229,11,48,False,18.870000000000005,,UNLABELED,UNVERIFIED,,,,,,60.35,HIGH,ABNORMAL_INDUSTRIAL_HEAT,PRIORITY_INSPECTION
88,21.10355,72.64426,333.39,286.73,2026-08-24,2036,5.21,nominal,0.6,N,N21,VIIRS,historical,Gujarat,WEST_GUJARAT,True,0.0,ArcelorMittal Nippon Steel India,works,way/104647203,INSIDE_INDUSTRIAL_ZONE,1.0,CLUSTER_009,0.229,11,48,False,46.65999999999997,,UNLABELED,UNVERIFIED,,,,,,60.35,HIGH,ABNORMAL_INDUSTRIAL_HEAT,PRIORITY_INSPECTION
89,21.10415,72.63996,305.3,285.08,2026-08-24,2036,1.32,nominal,0.6,N,N21,VIIRS,historical,Gujarat,WEST_GUJARAT,True,0.0,ArcelorMittal Nippon Steel India,works,way/104647203,INSIDE_INDUSTRIAL_ZONE,1.0,CLUSTER_009,0.229,11,48,False,20.220000000000027,,UNLABELED,UNVERIFIED,,,,,,60.35,HIGH,ABNORMAL_INDUSTRIAL_HEAT,PRIORITY_INSPECTION
90,21.10475,72.63566,311.84,286.77,2026-08-24,2036,1.32,nominal,0.6,N,N21,VIIRS,historical,Gujarat,WEST_GUJARAT,True,0.0,ArcelorMittal Nippon Steel India,works,way/104647203,INSIDE_INDUSTRIAL_ZONE,1.0,CLUSTER_009,0.229,11,48,False,25.069999999999993,,UNLABELED,UNVERIFIED,,,,,,60.35,HIGH,ABNORMAL_INDUSTRIAL_HEAT,PRIORITY_INSPECTION
91,21.10649,72.64909,309.21,287.92,2026-08-24,2036,5.21,nominal,0.6,N,N21,VIIRS,historical,Gujarat,WEST_GUJARAT,True,0.0,ArcelorMittal Nippon Steel India,works,way/104647203,INSIDE_INDUSTRIAL_ZONE,1.0,CLUSTER_009,0.229,11,48,False,21.289999999999964,,UNLABELED,UNVERIFIED,,,,,,60.35,HIGH,ABNORMAL_INDUSTRIAL_HEAT,PRIORITY_INSPECTION
92,21.1071,72.6448,333.63,286.64,2026-08-24,2036,5.21,nominal,0.6,N,N21,VIIRS,historical,Gujarat,WEST_GUJARAT,True,0.0,ArcelorMittal Nippon Steel India,works,way/104647203,INSIDE_INDUSTRIAL_ZONE,1.0,CLUSTER_009,0.229,11,48,False,46.99000000000001,,UNLABELED,UNVERIFIED,,,,,,60.35,HIGH,ABNORMAL_INDUSTRIAL_HEAT,PRIORITY_INSPECTION
93,21.1077,72.6405,305.03,286.38,2026-08-24,2036,1.32,nominal,0.6,N,N21,VIIRS,historical,Gujarat,WEST_GUJARAT,True,0.0,ArcelorMittal Nippon Steel India,works,way/104647203,INSIDE_INDUSTRIAL_ZONE,1.0,CLUSTER_009,0.229,11,48,False,18.649999999999977,,UNLABELED,UNVERIFIED,,,,,,60.35,HIGH,ABNORMAL_INDUSTRIAL_HEAT,PRIORITY_INSPECTION
94,21.1083,72.63621,314.67,287.72,2026-08-24,2036,1.32,nominal,0.6,N,N21,VIIRS,historical,Gujarat,WEST_GUJARAT,True,0.0,ArcelorMittal Nippon Steel India,works,way/104647203,INSIDE_INDUSTRIAL_ZONE,1.0,CLUSTER_009,0.229,11,48,False,26.94999999999999,,UNLABELED,UNVERIFIED,,,,,,60.35,HIGH,ABNORMAL_INDUSTRIAL_HEAT,PRIORITY_INSPECTION
95,21.11155,72.63502,306.84,285.95,2026-08-24,2036,2.62,nominal,0.6,N,N21,VIIRS,historical,Gujarat,WEST_GUJARAT,True,0.0,ArcelorMittal Nippon Steel India,works,way/104647203,INSIDE_INDUSTRIAL_ZONE,1.0,CLUSTER_009,0.229,11,48,False,20.889999999999986,,UNLABELED,UNVERIFIED,,,,,,60.35,HIGH,ABNORMAL_INDUSTRIAL_HEAT,PRIORITY_INSPECTION
96,21.11185,72.63676,305.79,286.44,2026-08-24,2036,2.38,nominal,0.6,N,N21,VIIRS,historical,Gujarat,WEST_GUJARAT,True,0.0,ArcelorMittal Nippon Steel India,works,way/104647203,INSIDE_INDUSTRIAL_ZONE,1.0,CLUSTER_009,0.229,11,48,False,19.350000000000023,,UNLABELED,UNVERIFIED,,,,,,60.35,HIGH,ABNORMAL_INDUSTRIAL_HEAT,PRIORITY_INSPECTION
97,22.33921,69.8703,309.15,293.54,2026-08-24,2036,2.69,nominal,0.6,N,N21,VIIRS,historical,Gujarat,WEST_GUJARAT,True,0.0,Reliance Refinery,refinery,way/91585872,INSIDE_INDUSTRIAL_ZONE,1.0,CLUSTER_010,0.062,3,48,False,15.609999999999957,,UNLABELED,UNVERIFIED,,,,,,49.89,MODERATE,RECURRING_INTERMITTENT_HEAT,ROUTINE_MONITORING
98,22.33969,69.86611,315.85,294.07,2026-08-24,2036,2.69,nominal,0.6,N,N21,VIIRS,historical,Gujarat,WEST_GUJARAT,True,0.0,Reliance Refinery,refinery,way/91585872,INSIDE_INDUSTRIAL_ZONE,1.0,CLUSTER_010,0.062,3,48,False,21.78000000000003,,UNLABELED,UNVERIFIED,,,,,,49.89,MODERATE,RECURRING_INTERMITTENT_HEAT,ROUTINE_MONITORING
99,22.34017,69.86192,307.83,293.93,2026-08-24,2036,3.82,nominal,0.6,N,N21,VIIRS,historical,Gujarat,WEST_GUJARAT,True,0.0,Reliance Refinery,refinery,way/91585872,INSIDE_INDUSTRIAL_ZONE,1.0,CLUSTER_010,0.062,3,48,False,13.899999999999977,,UNLABELED,UNVERIFIED,,,,,,49.89,MODERATE,RECURRING_INTERMITTENT_HEAT,ROUTINE_MONITORING
100,22.34343,69.87085,313.73,293.41,2026-08-24,2036,7.01,nominal,0.6,N,N21,VIIRS,historical,Gujarat,WEST_GUJARAT,True,0.0,Reliance Refinery,refinery,way/91585872,INSIDE_INDUSTRIAL_ZONE,1.0,CLUSTER_010,0.062,3,48,False,20.319999999999993,,UNLABELED,UNVERIFIED,,,,,,49.89,MODERATE,RECURRING_INTERMITTENT_HEAT,ROUTINE_MONITORING
101,22.34392,69.86665,339.9,293.84,2026-08-24,2036,7.01,nominal,0.6,N,N21,VIIRS,historical,Gujarat,WEST_GUJARAT,True,0.0,Reliance Refinery,refinery,way/91585872,INSIDE_INDUSTRIAL_ZONE,1.0,CLUSTER_010,0.062,3,48,False,46.06,,UNLABELED,UNVERIFIED,,,,,,49.89,MODERATE,RECURRING_INTERMITTENT_HEAT,ROUTINE_MONITORING
102,22.3444,69.86245,308.11,293.06,2026-08-24,2036,2.37,nominal,0.6,N,N21,VIIRS,historical,Gujarat,WEST_GUJARAT,True,0.0,Reliance Refinery,refinery,way/91585872,INSIDE_INDUSTRIAL_ZONE,1.0,CLUSTER_010,0.062,3,48,False,15.050000000000011,,UNLABELED,UNVERIFIED,,,,,,49.89,MODERATE,RECURRING_INTERMITTENT_HEAT,ROUTINE_MONITORING
103,22.93092,69.6974,305.22,293.62,2026-08-24,2036,1.29,nominal,0.6,N,N21,VIIRS,historical,Gujarat,WEST_GUJARAT,False,500.4,Unnamed Industrial Facility,general_industry,way/1002375165,NEARBY_INDUSTRIAL_BUFFER,0.8,CLUSTER_012,0.083,4,48,False,11.600000000000023,,UNLABELED,UNVERIFIED,,,,,,45.0,MODERATE,RECURRING_INTERMITTENT_HEAT,ROUTINE_MONITORING
104,22.93522,69.69798,309.2,293.68,2026-08-24,2036,1.47,nominal,0.6,N,N21,VIIRS,historical,Gujarat,WEST_GUJARAT,False,500.7,Unnamed Industrial Facility,general_industry,way/1002375165,NEARBY_INDUSTRIAL_BUFFER,0.8,CLUSTER_012,0.083,4,48,False,15.519999999999982,,UNLABELED,UNVERIFIED,,,,,,45.0,MODERATE,RECURRING_INTERMITTENT_HEAT,ROUTINE_MONITORING
105,23.31523,70.48663,306.28,294.42,2026-08-24,2036,1.6,nominal,0.6,N,N21,VIIRS,historical,Gujarat,WEST_GUJARAT,True,0.0,Unnamed Industrial Facility,general_industry,way/661955013,INSIDE_INDUSTRIAL_ZONE,1.0,CLUSTER_017,0.042,2,48,False,11.859999999999957,,UNLABELED,UNVERIFIED,,,,,,44.65,MODERATE,RECURRING_INTERMITTENT_HEAT,ROUTINE_MONITORING
106,20.91191,71.45881,305.05,290.37,2026-08-25,2019,0.96,nominal,0.6,N,N21,VIIRS,historical,Gujarat,WEST_GUJARAT,True,0.0,Unnamed Industrial Facility,general_industry,way/169375800,INSIDE_INDUSTRIAL_ZONE,1.0,CLUSTER_008,0.083,4,48,False,14.680000000000007,,UNLABELED,UNVERIFIED,,,,,,45.06,MODERATE,RECURRING_INTERMITTENT_HEAT,ROUTINE_MONITORING
107,21.10038,72.63611,334.04,287.11,2026-08-26,0731,6.31,nominal,0.6,D,N21,VIIRS,historical,Gujarat,WEST_GUJARAT,False,60.3,ArcelorMittal Nippon Steel India,works,way/104647203,NEARBY_INDUSTRIAL_BUFFER,0.8,CLUSTER_009,0.229,11,48,False,46.93000000000001,,UNLABELED,UNVERIFIED,,,,,,60.35,HIGH,ABNORMAL_INDUSTRIAL_HEAT,PRIORITY_INSPECTION
108,21.10424,72.64529,332.55,288.95,2026-08-26,0909,7.18,nominal,0.6,D,N21,VIIRS,historical,Gujarat,WEST_GUJARAT,True,0.0,ArcelorMittal Nippon Steel India,works,way/104647203,INSIDE_INDUSTRIAL_ZONE,1.0,CLUSTER_009,0.229,11,48,False,43.60000000000002,,UNLABELED,UNVERIFIED,,,,,,60.35,HIGH,ABNORMAL_INDUSTRIAL_HEAT,PRIORITY_INSPECTION
109,21.10633,72.64521,332.78,288.69,2026-08-26,0909,6.43,nominal,0.6,D,N21,VIIRS,historical,Gujarat,WEST_GUJARAT,True,0.0,ArcelorMittal Nippon Steel India,works,way/104647203,INSIDE_INDUSTRIAL_ZONE,1.0,CLUSTER_009,0.229,11,48,False,44.089999999999975,,UNLABELED,UNVERIFIED,,,,,,60.35,HIGH,ABNORMAL_INDUSTRIAL_HEAT,PRIORITY_INSPECTION
110,22.4143,69.03838,306.35,290.09,2026-08-26,2138,0.72,nominal,0.6,N,N21,VIIRS,historical,Gujarat,WEST_GUJARAT,True,0.0,Unnamed Industrial Facility,general_industry,way/1311235459,INSIDE_INDUSTRIAL_ZONE,1.0,CLUSTER_018,0.083,4,48,False,16.260000000000048,,UNLABELED,UNVERIFIED,,,,,,46.05,MODERATE,RECURRING_INTERMITTENT_HEAT,ROUTINE_MONITORING
111,21.10197,72.63417,314.93,273.63,2026-08-27,2121,6.06,nominal,0.6,N,N21,VIIRS,historical,Gujarat,WEST_GUJARAT,True,0.0,ArcelorMittal Nippon Steel India,works,way/104647203,INSIDE_INDUSTRIAL_ZONE,1.0,CLUSTER_009,0.229,11,48,False,41.30000000000001,,UNLABELED,UNVERIFIED,,,,,,60.35,HIGH,ABNORMAL_INDUSTRIAL_HEAT,PRIORITY_INSPECTION
112,21.10285,72.63518,315.13,274.69,2026-08-27,2121,3.87,nominal,0.6,N,N21,VIIRS,historical,Gujarat,WEST_GUJARAT,True,0.0,ArcelorMittal Nippon Steel India,works,way/104647203,INSIDE_INDUSTRIAL_ZONE,1.0,CLUSTER_009,0.229,11,48,False,40.44,,UNLABELED,UNVERIFIED,,,,,,60.35,HIGH,ABNORMAL_INDUSTRIAL_HEAT,PRIORITY_INSPECTION
113,21.10449,72.64615,317.36,274.79,2026-08-27,2121,5.35,nominal,0.6,N,N21,VIIRS,historical,Gujarat,WEST_GUJARAT,True,0.0,ArcelorMittal Nippon Steel India,works,way/104647203,INSIDE_INDUSTRIAL_ZONE,1.0,CLUSTER_009,0.229,11,48,False,42.56999999999999,,UNLABELED,UNVERIFIED,,,,,,60.35,HIGH,ABNORMAL_INDUSTRIAL_HEAT,PRIORITY_INSPECTION
114,21.1053,72.64713,317.47,275.42,2026-08-27,2121,5.51,nominal,0.6,N,N21,VIIRS,historical,Gujarat,WEST_GUJARAT,True,0.0,ArcelorMittal Nippon Steel India,works,way/104647203,INSIDE_INDUSTRIAL_ZONE,1.0,CLUSTER_009,0.229,11,48,False,42.05000000000001,,UNLABELED,UNVERIFIED,,,,,,60.35,HIGH,ABNORMAL_INDUSTRIAL_HEAT,PRIORITY_INSPECTION
115,22.92664,70.10658,313.67,293.11,2026-08-27,2121,2.39,nominal,0.6,N,N21,VIIRS,historical,Gujarat,WEST_GUJARAT,True,0.0,Tuna-Tekra Container Terminal,port,way/361301736,INSIDE_INDUSTRIAL_ZONE,1.0,CLUSTER_011,0.083,4,48,False,20.560000000000002,,UNLABELED,UNVERIFIED,,,,,,48.97,MODERATE,RECURRING_INTERMITTENT_HEAT,ROUTINE_MONITORING
116,22.14031,72.23269,312.84,285.47,2026-08-03,0336,32.57,nominal,0.45,D,Terra,MODIS,historical,Gujarat,WEST_GUJARAT,True,0.0,Dholera Solar Park,general_industry,way/1245396806,INSIDE_INDUSTRIAL_ZONE,1.0,CLUSTER_025,0.021,1,48,False,27.369999999999948,,UNLABELED,UNVERIFIED,,,,,,52.6,MODERATE,RECURRING_INTERMITTENT_HEAT,ROUTINE_MONITORING
117,24.07264,69.48524,325.57,290.78,2026-08-03,1117,87.99,nominal,0.79,D,Aqua,MODIS,historical,Gujarat,WEST_GUJARAT,True,0.0,NTPC Khavda,general_industry,way/1336628395,INSIDE_INDUSTRIAL_ZONE,1.0,CLUSTER_026,0.021,1,48,True,34.79000000000002,,UNLABELED,UNVERIFIED,,,,,,86.35,CRITICAL,INDUSTRIAL_FIRE_OUTBREAK,EMERGENCY_DISPATCH
118,24.0728,69.47696,326.64,290.92,2026-08-03,1117,94.41,high,0.8,D,Aqua,MODIS,historical,Gujarat,WEST_GUJARAT,True,0.0,NTPC Khavda,general_industry,way/1336628395,INSIDE_INDUSTRIAL_ZONE,1.0,CLUSTER_027,0.021,1,48,True,35.71999999999997,,UNLABELED,UNVERIFIED,,,,,,88.06,CRITICAL,INDUSTRIAL_FIRE_OUTBREAK,EMERGENCY_DISPATCH
119,21.10234,72.64673,318.62,292.67,2026-08-06,0357,13.09,nominal,0.55,D,Terra,MODIS,historical,Gujarat,WEST_GUJARAT,False,29.8,ArcelorMittal Nippon Steel India,works,way/104647203,NEARBY_INDUSTRIAL_BUFFER,0.8,CLUSTER_009,0.229,11,48,False,25.94999999999999,,UNLABELED,UNVERIFIED,,,,,,60.35,HIGH,ABNORMAL_INDUSTRIAL_HEAT,PRIORITY_INSPECTION
120,21.10371,72.63623,313.8,293.1,2026-08-06,0357,7.82,nominal,0.46,D,Terra,MODIS,historical,Gujarat,WEST_GUJARAT,True,0.0,ArcelorMittal Nippon Steel India,works,way/104647203,INSIDE_INDUSTRIAL_ZONE,1.0,CLUSTER_009,0.229,11,48,False,20.69999999999999,,UNLABELED,UNVERIFIED,,,,,,60.35,HIGH,ABNORMAL_INDUSTRIAL_HEAT,PRIORITY_INSPECTION
121,21.10824,72.64632,301.91,289.62,2026-08-22,1524,6.33,low,0.13,N,Terra,MODIS,historical,Gujarat,WEST_GUJARAT,True,0.0,ArcelorMittal Nippon Steel India,works,way/104647203,INSIDE_INDUSTRIAL_ZONE,1.0,CLUSTER_009,0.229,11,48,False,12.29000000000002,,UNLABELED,UNVERIFIED,,,,,,60.35,HIGH,ABNORMAL_INDUSTRIAL_HEAT,PRIORITY_INSPECTION
122,20.86841,71.39706,303.07,292.83,2026-08-29,2118,2.52,nominal,0.6,N,N,VIIRS,near_real_time,Gujarat,WEST_GUJARAT,True,0.0,Unnamed Industrial Facility,general_industry,way/169375805,INSIDE_INDUSTRIAL_ZONE,1.0,CLUSTER_028,0.021,1,48,False,10.240000000000009,,UNLABELED,UNVERIFIED,,,,,,44.87,MODERATE,RECURRING_INTERMITTENT_HEAT,ROUTINE_MONITORING
123,20.35619,72.94963,305.96,291.96,2026-08-30,2059,1.84,nominal,0.6,N,N,VIIRS,near_real_time,Gujarat,WEST_GUJARAT,False,1701.8,Unnamed Industrial Facility,general_industry,way/755699023,VICINITY_ZONE,0.4,CLUSTER_007,0.062,3,48,False,14.0,,UNLABELED,UNVERIFIED,,,,,,19.71,LOW,NON_INDUSTRIAL_RURAL,BACKGROUND_LOG
124,21.10102,72.63954,295.93,281.97,2026-08-30,2059,0.49,nominal,0.6,N,N,VIIRS,near_real_time,Gujarat,WEST_GUJARAT,False,283.5,ArcelorMittal Nippon Steel India,works,way/104647203,NEARBY_INDUSTRIAL_BUFFER,0.8,CLUSTER_009,0.229,11,48,False,13.95999999999998,,UNLABELED,UNVERIFIED,,,,,,60.35,HIGH,ABNORMAL_INDUSTRIAL_HEAT,PRIORITY_INSPECTION
125,21.1016,72.63586,315.23,282.26,2026-08-30,2059,1.65,nominal,0.6,N,N,VIIRS,near_real_time,Gujarat,WEST_GUJARAT,True,0.0,ArcelorMittal Nippon Steel India,works,way/104647203,INSIDE_INDUSTRIAL_ZONE,1.0,CLUSTER_009,0.229,11,48,False,32.97000000000003,,UNLABELED,UNVERIFIED,,,,,,60.35,HIGH,ABNORMAL_INDUSTRIAL_HEAT,PRIORITY_INSPECTION
126,21.26307,72.94081,312.03,293.36,2026-08-30,2059,2.1,nominal,0.6,N,N,VIIRS,near_real_time,Gujarat,WEST_GUJARAT,False,202.5,Unnamed Industrial Facility,general_industry,way/1227523085,NEARBY_INDUSTRIAL_BUFFER,0.8,CLUSTER_029,0.021,1,48,False,18.66999999999996,,UNLABELED,UNVERIFIED,,,,,,40.17,MODERATE,RECURRING_INTERMITTENT_HEAT,ROUTINE_MONITORING
127,21.79665,72.08905,308.36,292.6,2026-08-30,2059,1.45,nominal,0.6,N,N,VIIRS,near_real_time,Gujarat,WEST_GUJARAT,False,2298.2,Unnamed Industrial Facility,general_industry,way/745642641,VICINITY_ZONE,0.4,CLUSTER_030,0.021,1,48,False,15.759999999999991,,UNLABELED,UNVERIFIED,,,,,,18.66,LOW,NON_INDUSTRIAL_RURAL,BACKGROUND_LOG
128,21.1033,72.63795,337.6,295.6,2026-09-11,0805,5.89,nominal,0.6,D,N,VIIRS,near_real_time,Gujarat,WEST_GUJARAT,False,3.9,ArcelorMittal Nippon Steel India,works,way/104647203,NEARBY_INDUSTRIAL_BUFFER,0.8,CLUSTER_009,0.229,11,48,False,42.0,,UNLABELED,UNVERIFIED,,,,,,60.35,HIGH,ABNORMAL_INDUSTRIAL_HEAT,PRIORITY_INSPECTION
