id,latitude,longitude,brightness,bright_t31,acq_date,acq_time,frp,confidence,confidence_normalized,daynight,satellite,instrument,stream_type,state,region_code,in_industrial_zone,distance_to_industry_meters,nearest_facility_name,nearest_facility_type,osm_id,spatial_context,proximity_risk_factor,cluster_id,persistence_ratio,active_days_count,total_window_days,is_anomaly_spike,thermal_contrast,label,label_name,label_source,label_confidence,label_date,source_reference,reviewer,review_notes,risk_score,risk_level,incident_classification,action_code
215,9.982,76.364,346.5,297.0,2026-08-21,0815,22.5,nominal,0.7,D,N,VIIRS,historical,Kerala,SOUTH_CORRIDOR,True,0.0,BPCL Kochi Refinery (Ambalamugal),oil_refinery,national_bpcl_kochi_refinery_,INSIDE_INDUSTRIAL_ZONE,1.0,CLUSTER_053,0.056,3,54,False,49.5,,UNLABELED,UNVERIFIED,,,,,,58.48,MODERATE,RECURRING_INTERMITTENT_HEAT,ANALYST_REVIEW_RECOMMENDED
216,9.9823,76.3644,350.0,298.5,2026-08-22,0800,27.0,nominal,0.7,D,N,VIIRS,historical,Kerala,SOUTH_CORRIDOR,True,0.0,BPCL Kochi Refinery (Ambalamugal),oil_refinery,national_bpcl_kochi_refinery_,INSIDE_INDUSTRIAL_ZONE,1.0,CLUSTER_053,0.056,3,54,False,51.5,,UNLABELED,UNVERIFIED,,,,,,58.48,MODERATE,RECURRING_INTERMITTENT_HEAT,ANALYST_REVIEW_RECOMMENDED
217,9.9821,76.3642,355.0,300.5,2026-08-24,0820,34.0,high,0.9,D,N,VIIRS,near_real_time,Kerala,SOUTH_CORRIDOR,True,0.0,BPCL Kochi Refinery (Ambalamugal),oil_refinery,national_bpcl_kochi_refinery_,INSIDE_INDUSTRIAL_ZONE,1.0,CLUSTER_053,0.056,3,54,False,54.5,,UNLABELED,UNVERIFIED,,,,,,58.48,MODERATE,RECURRING_INTERMITTENT_HEAT,ANALYST_REVIEW_RECOMMENDED
218,17.682,83.254,348.0,298.0,2026-08-22,0800,26.0,nominal,0.7,D,N,VIIRS,historical,Andhra Pradesh,SOUTH_CORRIDOR,False,325.2,HPCL Visakhapatnam Refinery,oil_refinery,national_hpcl_visakhapatnam_r,NEARBY_INDUSTRIAL_BUFFER,0.8,CLUSTER_054,0.037,2,54,False,50.0,,UNLABELED,UNVERIFIED,,,,,,52.16,MODERATE,RECURRING_INTERMITTENT_HEAT,ANALYST_REVIEW_RECOMMENDED
219,17.6825,83.2545,356.5,301.8,2026-08-24,0820,37.0,high,0.9,D,N,VIIRS,near_real_time,Andhra Pradesh,SOUTH_CORRIDOR,False,302.4,HPCL Visakhapatnam Refinery,oil_refinery,national_hpcl_visakhapatnam_r,NEARBY_INDUSTRIAL_BUFFER,0.8,CLUSTER_054,0.037,2,54,False,54.69999999999999,,UNLABELED,UNVERIFIED,,,,,,52.16,MODERATE,RECURRING_INTERMITTENT_HEAT,ANALYST_REVIEW_RECOMMENDED
220,11.2,78.5,331.5,292.8,2026-08-23,0845,4.6,nominal,0.5,D,N,VIIRS,historical,Karnataka,SOUTH_CORRIDOR,False,269732.7,BPCL Kochi Refinery (Ambalamugal),oil_refinery,national_bpcl_kochi_refinery_,NON_INDUSTRIAL_RURAL,0.1,CLUSTER_055,0.019,1,54,False,38.69999999999999,,UNLABELED,UNVERIFIED,,,,,,19.7,LOW,NON_INDUSTRIAL_RURAL,ROUTINE_MONITORING_RECOMMENDED
221,21.09994,72.63522,331.88,297.47,2026-09-19,0856,2.23,nominal,0.6,D,N,VIIRS,near_real_time,Gujarat,WEST_GUJARAT,False,137.6,ArcelorMittal Nippon Steel India,works,way/104647203,NEARBY_INDUSTRIAL_BUFFER,0.8,CLUSTER_009,0.315,17,54,True,34.40999999999997,,UNLABELED,UNVERIFIED,,,,,,79.34,HIGH,ELEVATED_THERMAL_ACTIVITY,ESCALATED_INVESTIGATION_RECOMMENDED
222,21.10412,72.63467,340.84,297.51,2026-09-19,0856,2.23,nominal,0.6,D,N,VIIRS,near_real_time,Gujarat,WEST_GUJARAT,True,0.0,ArcelorMittal Nippon Steel India,works,way/104647203,INSIDE_INDUSTRIAL_ZONE,1.0,CLUSTER_009,0.315,17,54,True,43.329999999999984,,UNLABELED,UNVERIFIED,,,,,,79.34,HIGH,ELEVATED_THERMAL_ACTIVITY,ESCALATED_INVESTIGATION_RECOMMENDED
223,21.10554,72.6468,350.1,300.15,2026-09-19,0856,12.63,nominal,0.6,D,N,VIIRS,near_real_time,Gujarat,WEST_GUJARAT,True,0.0,ArcelorMittal Nippon Steel India,works,way/104647203,INSIDE_INDUSTRIAL_ZONE,1.0,CLUSTER_009,0.315,17,54,True,49.950000000000045,,UNLABELED,UNVERIFIED,,,,,,79.34,HIGH,ELEVATED_THERMAL_ACTIVITY,ESCALATED_INVESTIGATION_RECOMMENDED
224,22.93186,69.69827,307.75,295.26,2026-09-19,2123,0.9,nominal,0.6,N,N,VIIRS,near_real_time,Gujarat,WEST_GUJARAT,False,397.1,Unnamed Industrial Facility,general_industry,way/1002375165,NEARBY_INDUSTRIAL_BUFFER,0.8,CLUSTER_012,0.111,6,54,False,12.490000000000009,,UNLABELED,UNVERIFIED,,,,,,46.26,MODERATE,RECURRING_INTERMITTENT_HEAT,ANALYST_REVIEW_RECOMMENDED
225,22.93537,69.69899,306.8,295.15,2026-09-19,2123,0.71,nominal,0.6,N,N,VIIRS,near_real_time,Gujarat,WEST_GUJARAT,False,429.8,Unnamed Industrial Facility,general_industry,way/1002375165,NEARBY_INDUSTRIAL_BUFFER,0.8,CLUSTER_012,0.111,6,54,False,11.650000000000034,,UNLABELED,UNVERIFIED,,,,,,46.26,MODERATE,RECURRING_INTERMITTENT_HEAT,ANALYST_REVIEW_RECOMMENDED
226,21.10284,72.64529,305.4,289.43,2026-09-19,2125,4.15,nominal,0.6,N,N,VIIRS,near_real_time,Gujarat,WEST_GUJARAT,False,10.9,ArcelorMittal Nippon Steel India,works,way/104647203,NEARBY_INDUSTRIAL_BUFFER,0.8,CLUSTER_009,0.315,17,54,True,15.96999999999997,,UNLABELED,UNVERIFIED,,,,,,79.34,HIGH,ELEVATED_THERMAL_ACTIVITY,ESCALATED_INVESTIGATION_RECOMMENDED
227,21.10453,72.63682,306.2,289.58,2026-09-19,2125,4.4,nominal,0.6,N,N,VIIRS,near_real_time,Gujarat,WEST_GUJARAT,True,0.0,ArcelorMittal Nippon Steel India,works,way/104647203,INSIDE_INDUSTRIAL_ZONE,1.0,CLUSTER_009,0.315,17,54,True,16.620000000000005,,UNLABELED,UNVERIFIED,,,,,,79.34,HIGH,ELEVATED_THERMAL_ACTIVITY,ESCALATED_INVESTIGATION_RECOMMENDED
228,21.10623,72.65048,307.38,289.8,2026-09-19,2125,3.06,nominal,0.6,N,N,VIIRS,near_real_time,Gujarat,WEST_GUJARAT,True,0.0,ArcelorMittal Nippon Steel India,works,way/104647203,INSIDE_INDUSTRIAL_ZONE,1.0,CLUSTER_009,0.315,17,54,True,17.579999999999984,,UNLABELED,UNVERIFIED,,,,,,79.34,HIGH,ELEVATED_THERMAL_ACTIVITY,ESCALATED_INVESTIGATION_RECOMMENDED
229,21.10708,72.64625,317.84,289.8,2026-09-19,2125,3.06,nominal,0.6,N,N,VIIRS,near_real_time,Gujarat,WEST_GUJARAT,True,0.0,ArcelorMittal Nippon Steel India,works,way/104647203,INSIDE_INDUSTRIAL_ZONE,1.0,CLUSTER_009,0.315,17,54,True,28.039999999999964,,UNLABELED,UNVERIFIED,,,,,,79.34,HIGH,ELEVATED_THERMAL_ACTIVITY,ESCALATED_INVESTIGATION_RECOMMENDED
230,22.33592,69.86636,306.91,295.89,2026-09-19,2125,3.12,nominal,0.6,N,N,VIIRS,near_real_time,Gujarat,WEST_GUJARAT,True,0.0,Reliance Refinery,refinery,way/91585872,INSIDE_INDUSTRIAL_ZONE,1.0,CLUSTER_010,0.074,4,54,False,11.020000000000039,,UNLABELED,UNVERIFIED,,,,,,49.89,MODERATE,RECURRING_INTERMITTENT_HEAT,ANALYST_REVIEW_RECOMMENDED
231,22.41644,69.03992,318.8,295.54,2026-09-19,2125,1.76,nominal,0.6,N,N,VIIRS,near_real_time,Gujarat,WEST_GUJARAT,True,0.0,Unnamed Industrial Facility,general_industry,way/1311235459,INSIDE_INDUSTRIAL_ZONE,1.0,CLUSTER_018,0.148,8,54,False,23.25999999999999,,UNLABELED,UNVERIFIED,,,,,,48.09,MODERATE,RECURRING_INTERMITTENT_HEAT,ANALYST_REVIEW_RECOMMENDED
232,22.41989,69.0406,306.86,294.97,2026-09-19,2125,0.38,nominal,0.6,N,N,VIIRS,near_real_time,Gujarat,WEST_GUJARAT,True,0.0,Unnamed Industrial Facility,general_industry,way/1311235459,INSIDE_INDUSTRIAL_ZONE,1.0,CLUSTER_018,0.148,8,54,False,11.889999999999986,,UNLABELED,UNVERIFIED,,,,,,48.09,MODERATE,RECURRING_INTERMITTENT_HEAT,ANALYST_REVIEW_RECOMMENDED
233,22.57542,70.22902,308.29,293.94,2026-09-19,2125,0.75,nominal,0.6,N,N,VIIRS,near_real_time,Gujarat,WEST_GUJARAT,False,384.3,Unnamed Industrial Facility,general_industry,way/1273183385,NEARBY_INDUSTRIAL_BUFFER,0.8,CLUSTER_056,0.019,1,54,False,14.350000000000023,,UNLABELED,UNVERIFIED,,,,,,35.21,MODERATE,RECURRING_INTERMITTENT_HEAT,ANALYST_REVIEW_RECOMMENDED
234,21.10412,72.63786,336.66,298.19,2026-09-20,0837,7.96,nominal,0.6,D,N,VIIRS,near_real_time,Gujarat,WEST_GUJARAT,True,0.0,ArcelorMittal Nippon Steel India,works,way/104647203,INSIDE_INDUSTRIAL_ZONE,1.0,CLUSTER_009,0.315,17,54,True,38.47000000000003,,UNLABELED,UNVERIFIED,,,,,,79.34,HIGH,ELEVATED_THERMAL_ACTIVITY,ESCALATED_INVESTIGATION_RECOMMENDED
235,21.10523,72.64537,339.88,294.73,2026-09-20,0837,3.58,nominal,0.6,D,N,VIIRS,near_real_time,Gujarat,WEST_GUJARAT,True,0.0,ArcelorMittal Nippon Steel India,works,way/104647203,INSIDE_INDUSTRIAL_ZONE,1.0,CLUSTER_009,0.315,17,54,True,45.14999999999998,,UNLABELED,UNVERIFIED,,,,,,79.34,HIGH,ELEVATED_THERMAL_ACTIVITY,ESCALATED_INVESTIGATION_RECOMMENDED
236,20.86739,70.56648,311.42,291.72,2026-09-20,2106,0.71,nominal,0.6,N,N,VIIRS,near_real_time,Gujarat,WEST_GUJARAT,True,0.0,Gujarat Sidhee Cement,general_industry,way/169375804,INSIDE_INDUSTRIAL_ZONE,1.0,CLUSTER_034,0.037,2,54,False,19.69999999999999,,UNLABELED,UNVERIFIED,,,,,,44.61,MODERATE,RECURRING_INTERMITTENT_HEAT,ANALYST_REVIEW_RECOMMENDED
237,20.90879,71.45869,309.05,293.04,2026-09-20,2106,1.02,nominal,0.6,N,N,VIIRS,near_real_time,Gujarat,WEST_GUJARAT,True,0.0,Unnamed Industrial Facility,general_industry,way/169375800,INSIDE_INDUSTRIAL_ZONE,1.0,CLUSTER_008,0.093,5,54,False,16.00999999999999,,UNLABELED,UNVERIFIED,,,,,,45.06,MODERATE,RECURRING_INTERMITTENT_HEAT,ANALYST_REVIEW_RECOMMENDED
238,21.10095,72.63789,311.03,294.2,2026-09-20,2106,2.34,nominal,0.6,N,N,VIIRS,near_real_time,Gujarat,WEST_GUJARAT,False,127.8,ArcelorMittal Nippon Steel India,works,way/104647203,NEARBY_INDUSTRIAL_BUFFER,0.8,CLUSTER_009,0.315,17,54,True,16.829999999999984,,UNLABELED,UNVERIFIED,,,,,,79.34,HIGH,ELEVATED_THERMAL_ACTIVITY,ESCALATED_INVESTIGATION_RECOMMENDED
239,21.10159,72.63406,330.29,295.23,2026-09-20,2106,2.34,nominal,0.6,N,N,VIIRS,near_real_time,Gujarat,WEST_GUJARAT,True,0.0,ArcelorMittal Nippon Steel India,works,way/104647203,INSIDE_INDUSTRIAL_ZONE,1.0,CLUSTER_009,0.315,17,54,True,35.06,,UNLABELED,UNVERIFIED,,,,,,79.34,HIGH,ELEVATED_THERMAL_ACTIVITY,ESCALATED_INVESTIGATION_RECOMMENDED
240,21.10173,72.65388,314.48,294.8,2026-09-20,2106,1.57,nominal,0.6,N,N,VIIRS,near_real_time,Gujarat,WEST_GUJARAT,True,0.0,ArcelorMittal Nippon Steel India,works,way/104647203,INSIDE_INDUSTRIAL_ZONE,1.0,CLUSTER_009,0.315,17,54,True,19.680000000000007,,UNLABELED,UNVERIFIED,,,,,,79.34,HIGH,ELEVATED_THERMAL_ACTIVITY,ESCALATED_INVESTIGATION_RECOMMENDED
241,21.10496,72.6347,319.73,294.85,2026-09-20,2106,2.34,nominal,0.6,N,N,VIIRS,near_real_time,Gujarat,WEST_GUJARAT,True,0.0,ArcelorMittal Nippon Steel India,works,way/104647203,INSIDE_INDUSTRIAL_ZONE,1.0,CLUSTER_009,0.315,17,54,True,24.879999999999995,,UNLABELED,UNVERIFIED,,,,,,79.34,HIGH,ELEVATED_THERMAL_ACTIVITY,ESCALATED_INVESTIGATION_RECOMMENDED
242,21.10639,72.64685,321.58,294.28,2026-09-20,2106,1.85,nominal,0.6,N,N,VIIRS,near_real_time,Gujarat,WEST_GUJARAT,True,0.0,ArcelorMittal Nippon Steel India,works,way/104647203,INSIDE_INDUSTRIAL_ZONE,1.0,CLUSTER_009,0.315,17,54,True,27.30000000000001,,UNLABELED,UNVERIFIED,,,,,,79.34,HIGH,ELEVATED_THERMAL_ACTIVITY,ESCALATED_INVESTIGATION_RECOMMENDED
243,21.10833,72.63535,308.69,295.5,2026-09-20,2106,0.89,nominal,0.6,N,N,VIIRS,near_real_time,Gujarat,WEST_GUJARAT,True,0.0,ArcelorMittal Nippon Steel India,works,way/104647203,INSIDE_INDUSTRIAL_ZONE,1.0,CLUSTER_009,0.315,17,54,True,13.189999999999998,,UNLABELED,UNVERIFIED,,,,,,79.34,HIGH,ELEVATED_THERMAL_ACTIVITY,ESCALATED_INVESTIGATION_RECOMMENDED
244,21.11169,72.63599,311.09,295.98,2026-09-20,2106,0.89,nominal,0.6,N,N,VIIRS,near_real_time,Gujarat,WEST_GUJARAT,True,0.0,ArcelorMittal Nippon Steel India,works,way/104647203,INSIDE_INDUSTRIAL_ZONE,1.0,CLUSTER_009,0.315,17,54,True,15.109999999999957,,UNLABELED,UNVERIFIED,,,,,,79.34,HIGH,ELEVATED_THERMAL_ACTIVITY,ESCALATED_INVESTIGATION_RECOMMENDED
245,22.20797,70.80544,309.79,291.76,2026-09-20,2106,0.54,nominal,0.6,N,N,VIIRS,near_real_time,Gujarat,WEST_GUJARAT,False,22.9,Unnamed Industrial Facility,general_industry,way/882452868,NEARBY_INDUSTRIAL_BUFFER,0.8,CLUSTER_057,0.019,1,54,False,18.03000000000003,,UNLABELED,UNVERIFIED,,,,,,43.83,MODERATE,RECURRING_INTERMITTENT_HEAT,ANALYST_REVIEW_RECOMMENDED
246,22.33693,69.86636,308.03,291.27,2026-09-20,2106,2.57,nominal,0.6,N,N,VIIRS,near_real_time,Gujarat,WEST_GUJARAT,True,0.0,Reliance Refinery,refinery,way/91585872,INSIDE_INDUSTRIAL_ZONE,1.0,CLUSTER_010,0.074,4,54,False,16.75999999999999,,UNLABELED,UNVERIFIED,,,,,,49.89,MODERATE,RECURRING_INTERMITTENT_HEAT,ANALYST_REVIEW_RECOMMENDED
247,22.33866,69.85473,311.51,292.65,2026-09-20,2106,2.75,nominal,0.6,N,N,VIIRS,near_real_time,Gujarat,WEST_GUJARAT,True,0.0,Reliance Refinery,refinery,way/91585872,INSIDE_INDUSTRIAL_ZONE,1.0,CLUSTER_010,0.074,4,54,False,18.860000000000014,,UNLABELED,UNVERIFIED,,,,,,49.89,MODERATE,RECURRING_INTERMITTENT_HEAT,ANALYST_REVIEW_RECOMMENDED
248,23.25753,70.26478,310.24,292.46,2026-09-20,2106,2.31,nominal,0.6,N,N,VIIRS,near_real_time,Gujarat,WEST_GUJARAT,True,0.0,Unnamed Industrial Facility,general_industry,way/1263812739,INSIDE_INDUSTRIAL_ZONE,1.0,CLUSTER_016,0.056,3,54,False,17.78000000000003,,UNLABELED,UNVERIFIED,,,,,,44.84,MODERATE,RECURRING_INTERMITTENT_HEAT,ANALYST_REVIEW_RECOMMENDED
249,23.31525,70.48738,312.42,293.96,2026-09-20,2106,2.49,nominal,0.6,N,N,VIIRS,near_real_time,Gujarat,WEST_GUJARAT,True,0.0,Unnamed Industrial Facility,general_industry,way/661955013,INSIDE_INDUSTRIAL_ZONE,1.0,CLUSTER_017,0.056,3,54,False,18.460000000000036,,UNLABELED,UNVERIFIED,,,,,,45.17,MODERATE,RECURRING_INTERMITTENT_HEAT,ANALYST_REVIEW_RECOMMENDED
250,21.10358,72.63866,334.97,294.29,2026-09-21,0818,37.18,nominal,0.6,D,N,VIIRS,near_real_time,Gujarat,WEST_GUJARAT,True,0.0,ArcelorMittal Nippon Steel India,works,way/104647203,INSIDE_INDUSTRIAL_ZONE,1.0,CLUSTER_009,0.315,17,54,True,40.68000000000001,,UNLABELED,UNVERIFIED,,,,,,79.34,HIGH,ELEVATED_THERMAL_ACTIVITY,ESCALATED_INVESTIGATION_RECOMMENDED
251,21.10517,72.64781,336.96,296.25,2026-09-21,0818,9.79,nominal,0.6,D,N,VIIRS,near_real_time,Gujarat,WEST_GUJARAT,True,0.0,ArcelorMittal Nippon Steel India,works,way/104647203,INSIDE_INDUSTRIAL_ZONE,1.0,CLUSTER_009,0.315,17,54,True,40.70999999999998,,UNLABELED,UNVERIFIED,,,,,,79.34,HIGH,ELEVATED_THERMAL_ACTIVITY,ESCALATED_INVESTIGATION_RECOMMENDED
252,23.12208,70.08372,337.2,298.98,2026-09-21,0820,3.83,nominal,0.6,D,N,VIIRS,near_real_time,Gujarat,WEST_GUJARAT,False,414.8,Unnamed Industrial Facility,general_industry,way/104495231,NEARBY_INDUSTRIAL_BUFFER,0.8,CLUSTER_020,0.056,3,54,False,38.21999999999997,,UNLABELED,UNVERIFIED,,,,,,48.76,MODERATE,RECURRING_INTERMITTENT_HEAT,ANALYST_REVIEW_RECOMMENDED
253,24.87569,97.0718,329.38,295.62,2026-09-21,0637,2.36,nominal,0.6,D,N,VIIRS,near_real_time,Eastern India,ALL_INDIA,False,968599.4,Haldia Petrochemicals Complex,chemical_petrochemical,national_haldia_petrochemical,NON_INDUSTRIAL_RURAL,0.1,CLUSTER_058,0.019,1,54,False,33.75999999999999,,UNLABELED,UNVERIFIED,,,,,,18.88,LOW,NON_INDUSTRIAL_RURAL,ROUTINE_MONITORING_RECOMMENDED
254,25.02771,97.1887,328.91,295.88,2026-09-21,0637,2.52,nominal,0.6,D,N,VIIRS,near_real_time,Eastern India,ALL_INDIA,False,984905.7,Haldia Petrochemicals Complex,chemical_petrochemical,national_haldia_petrochemical,NON_INDUSTRIAL_RURAL,0.1,CLUSTER_059,0.019,1,54,False,33.03000000000003,,UNLABELED,UNVERIFIED,,,,,,18.85,LOW,NON_INDUSTRIAL_RURAL,ROUTINE_MONITORING_RECOMMENDED
255,25.14342,97.49666,332.18,296.35,2026-09-21,0637,2.98,nominal,0.6,D,N,VIIRS,near_real_time,Eastern India,ALL_INDIA,False,1018366.8,Haldia Petrochemicals Complex,chemical_petrochemical,national_haldia_petrochemical,NON_INDUSTRIAL_RURAL,0.1,CLUSTER_060,0.019,1,54,False,35.829999999999984,,UNLABELED,UNVERIFIED,,,,,,19.39,LOW,NON_INDUSTRIAL_RURAL,ROUTINE_MONITORING_RECOMMENDED
256,25.53974,96.71659,330.07,296.97,2026-09-21,0637,2.43,nominal,0.6,D,N,VIIRS,near_real_time,Eastern India,ALL_INDIA,False,959631.5,Haldia Petrochemicals Complex,chemical_petrochemical,national_haldia_petrochemical,NON_INDUSTRIAL_RURAL,0.1,CLUSTER_061,0.019,1,54,False,33.099999999999966,,UNLABELED,UNVERIFIED,,,,,,18.98,LOW,NON_INDUSTRIAL_RURAL,ROUTINE_MONITORING_RECOMMENDED
257,8.29176,80.75997,335.65,295.27,2026-09-21,0813,4.66,nominal,0.6,D,N,VIIRS,near_real_time,Tamil Nadu,SOUTH_CORRIDOR,False,517564.2,BPCL Kochi Refinery (Ambalamugal),oil_refinery,national_bpcl_kochi_refinery_,NON_INDUSTRIAL_RURAL,0.1,CLUSTER_062,0.019,1,54,False,40.379999999999995,,UNLABELED,UNVERIFIED,,,,,,20.25,LOW,NON_INDUSTRIAL_RURAL,ROUTINE_MONITORING_RECOMMENDED
258,8.35397,81.29202,337.72,297.77,2026-09-21,0813,4.13,nominal,0.6,D,N,VIIRS,near_real_time,Tamil Nadu,SOUTH_CORRIDOR,False,545270.2,CPCL Manali Refinery Complex,oil_refinery,national_cpcl_manali_refinery,NON_INDUSTRIAL_RURAL,0.1,CLUSTER_063,0.019,1,54,False,39.950000000000045,,UNLABELED,UNVERIFIED,,,,,,22.96,LOW,NON_INDUSTRIAL_RURAL,ROUTINE_MONITORING_RECOMMENDED
259,8.3574,81.2915,352.94,298.48,2026-09-21,0813,6.45,nominal,0.6,D,N,VIIRS,near_real_time,Tamil Nadu,SOUTH_CORRIDOR,False,544885.1,CPCL Manali Refinery Complex,oil_refinery,national_cpcl_manali_refinery,NON_INDUSTRIAL_RURAL,0.1,CLUSTER_063,0.019,1,54,False,54.45999999999998,,UNLABELED,UNVERIFIED,,,,,,22.96,LOW,NON_INDUSTRIAL_RURAL,ROUTINE_MONITORING_RECOMMENDED
260,8.35796,81.29525,340.53,297.06,2026-09-21,0813,5.82,nominal,0.6,D,N,VIIRS,near_real_time,Tamil Nadu,SOUTH_CORRIDOR,False,544908.0,CPCL Manali Refinery Complex,oil_refinery,national_cpcl_manali_refinery,NON_INDUSTRIAL_RURAL,0.1,CLUSTER_063,0.019,1,54,False,43.46999999999997,,UNLABELED,UNVERIFIED,,,,,,22.96,LOW,NON_INDUSTRIAL_RURAL,ROUTINE_MONITORING_RECOMMENDED
261,8.36083,81.29099,345.37,298.02,2026-09-21,0813,6.45,nominal,0.6,D,N,VIIRS,near_real_time,Tamil Nadu,SOUTH_CORRIDOR,False,544500.2,CPCL Manali Refinery Complex,oil_refinery,national_cpcl_manali_refinery,NON_INDUSTRIAL_RURAL,0.1,CLUSTER_063,0.019,1,54,False,47.35000000000002,,UNLABELED,UNVERIFIED,,,,,,22.96,LOW,NON_INDUSTRIAL_RURAL,ROUTINE_MONITORING_RECOMMENDED
262,8.69229,80.4555,343.38,298.85,2026-09-21,0813,5.0,nominal,0.6,D,N,VIIRS,near_real_time,Tamil Nadu,SOUTH_CORRIDOR,False,470957.6,BPCL Kochi Refinery (Ambalamugal),oil_refinery,national_bpcl_kochi_refinery_,NON_INDUSTRIAL_RURAL,0.1,CLUSTER_064,0.019,1,54,False,44.52999999999997,,UNLABELED,UNVERIFIED,,,,,,23.5,LOW,NON_INDUSTRIAL_RURAL,ROUTINE_MONITORING_RECOMMENDED
263,8.69283,80.45908,349.11,300.68,2026-09-21,0813,10.67,nominal,0.6,D,N,VIIRS,near_real_time,Tamil Nadu,SOUTH_CORRIDOR,False,471313.3,BPCL Kochi Refinery (Ambalamugal),oil_refinery,national_bpcl_kochi_refinery_,NON_INDUSTRIAL_RURAL,0.1,CLUSTER_064,0.019,1,54,False,48.43000000000001,,UNLABELED,UNVERIFIED,,,,,,23.5,LOW,NON_INDUSTRIAL_RURAL,ROUTINE_MONITORING_RECOMMENDED
264,8.69565,80.45499,335.61,297.69,2026-09-21,0813,5.0,nominal,0.6,D,N,VIIRS,near_real_time,Tamil Nadu,SOUTH_CORRIDOR,False,470788.9,BPCL Kochi Refinery (Ambalamugal),oil_refinery,national_bpcl_kochi_refinery_,NON_INDUSTRIAL_RURAL,0.1,CLUSTER_064,0.019,1,54,False,37.920000000000016,,UNLABELED,UNVERIFIED,,,,,,23.5,LOW,NON_INDUSTRIAL_RURAL,ROUTINE_MONITORING_RECOMMENDED
265,8.69619,80.45857,335.22,297.62,2026-09-21,0813,10.67,nominal,0.6,D,N,VIIRS,near_real_time,Tamil Nadu,SOUTH_CORRIDOR,False,471144.8,BPCL Kochi Refinery (Ambalamugal),oil_refinery,national_bpcl_kochi_refinery_,NON_INDUSTRIAL_RURAL,0.1,CLUSTER_064,0.019,1,54,False,37.60000000000002,,UNLABELED,UNVERIFIED,,,,,,23.5,LOW,NON_INDUSTRIAL_RURAL,ROUTINE_MONITORING_RECOMMENDED
266,8.87128,78.08917,341.62,304.37,2026-09-21,0813,4.56,nominal,0.6,D,N,VIIRS,near_real_time,Karnataka,SOUTH_CORRIDOR,False,225560.6,BPCL Kochi Refinery (Ambalamugal),oil_refinery,national_bpcl_kochi_refinery_,NON_INDUSTRIAL_RURAL,0.1,CLUSTER_065,0.019,1,54,False,37.25,,UNLABELED,UNVERIFIED,,,,,,21.01,LOW,NON_INDUSTRIAL_RURAL,ROUTINE_MONITORING_RECOMMENDED
267,9.0166,78.13821,342.87,299.3,2026-09-21,0813,2.61,nominal,0.6,D,N,VIIRS,near_real_time,Karnataka,SOUTH_CORRIDOR,False,221841.1,BPCL Kochi Refinery (Ambalamugal),oil_refinery,national_bpcl_kochi_refinery_,NON_INDUSTRIAL_RURAL,0.1,CLUSTER_066,0.019,1,54,False,43.56999999999999,,UNLABELED,UNVERIFIED,,,,,,20.71,LOW,NON_INDUSTRIAL_RURAL,ROUTINE_MONITORING_RECOMMENDED
268,11.23936,77.23362,330.61,296.96,2026-09-21,0816,3.22,low,0.2,D,N,VIIRS,near_real_time,Karnataka,SOUTH_CORRIDOR,False,168823.3,BPCL Kochi Refinery (Ambalamugal),oil_refinery,national_bpcl_kochi_refinery_,NON_INDUSTRIAL_RURAL,0.1,CLUSTER_067,0.019,1,54,False,33.650000000000034,,UNLABELED,UNVERIFIED,,,,,,19.6,LOW,NON_INDUSTRIAL_RURAL,ROUTINE_MONITORING_RECOMMENDED
269,11.24016,77.23308,332.45,297.23,2026-09-21,0816,3.71,low,0.2,D,N,VIIRS,near_real_time,Karnataka,SOUTH_CORRIDOR,False,168863.5,BPCL Kochi Refinery (Ambalamugal),oil_refinery,national_bpcl_kochi_refinery_,NON_INDUSTRIAL_RURAL,0.1,CLUSTER_067,0.019,1,54,False,35.21999999999997,,UNLABELED,UNVERIFIED,,,,,,19.6,LOW,NON_INDUSTRIAL_RURAL,ROUTINE_MONITORING_RECOMMENDED
270,12.82642,79.54056,333.16,296.41,2026-09-21,0816,2.42,nominal,0.6,D,N,VIIRS,near_real_time,Tamil Nadu,SOUTH_CORRIDOR,False,86652.7,CPCL Manali Refinery Complex,oil_refinery,national_cpcl_manali_refinery,NON_INDUSTRIAL_RURAL,0.1,CLUSTER_068,0.019,1,54,False,36.75,,UNLABELED,UNVERIFIED,,,,,,19.39,LOW,NON_INDUSTRIAL_RURAL,ROUTINE_MONITORING_RECOMMENDED
271,13.27823,80.29333,333.09,278.2,2026-09-21,0816,3.27,nominal,0.6,D,N,VIIRS,near_real_time,Tamil Nadu,SOUTH_CORRIDOR,False,12720.4,CPCL Manali Refinery Complex,oil_refinery,national_cpcl_manali_refinery,NON_INDUSTRIAL_RURAL,0.1,CLUSTER_069,0.019,1,54,False,54.889999999999986,,UNLABELED,UNVERIFIED,,,,,,19.58,LOW,NON_INDUSTRIAL_RURAL,ROUTINE_MONITORING_RECOMMENDED
